player_id,full_name,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
656557, Tanner Houck,266.0,167.0,0.2245,0.22749999999999998,-0.0029999999999999498,0.304,0.346,-0.041999999999999996,0.2725,0.29100000000000004,-0.01849999999999995,3.335,-0.19399999999999998,3.5300000000000002,3.92,0.17646158858483707
656605, Mitch Keller,578.5,399.5,0.29400000000000004,0.271,0.023,0.4325,0.4175,0.014999999999999951,0.351,0.3385,0.0125,5.04,0.0975,4.94,4.03,-1.7306595720256233
656629, Michael Kopech,389.5,243.0,0.20400000000000001,0.2005,0.0034999999999999996,0.3605,0.35350000000000004,0.006999999999999949,0.28300000000000003,0.2845,-0.0014999999999999996,3.52,0.14,3.385,5.64,2.285865711031941
656731, Tylor Megill,379.0,250.0,0.255,0.22,0.035,0.467,0.412,0.055,0.332,0.302,0.03,4.52,0.677,3.84,6.38,2.4489976218959115
656756, Jordan Montgomery,692.5,484.0,0.2425,0.253,-0.010499999999999999,0.382,0.402,-0.02,0.295,0.31,-0.015,3.6550000000000002,-0.3725,4.029999999999999,4.23,-0.20034687427381292
656849, David Peterson,370.5,228.5,0.2455,0.255,-0.00950000000000005,0.41600000000000004,0.4205,-0.00449999999999995,0.32899999999999996,0.3375,-0.008499999999999999,4.6850000000000005,-0.266,4.95,4.95,-0.7283507272943465
657006, Justin Steele,380.0,244.5,0.2385,0.23149999999999998,0.007,0.388,0.35250000000000004,0.035500000000000004,0.314,0.302,0.012,3.7199999999999998,-0.09049999999999998,3.81,3.55,-0.635286267276241
657277, Logan Webb,691.5,480.5,0.237,0.2385,-0.0015,0.33899999999999997,0.346,-0.007000000000000001,0.27849999999999997,0.2855,-0.007,2.965,-0.4175,3.385,3.55,-0.02380388760655683
657376, Clarke Schmidt,236.0,155.0,0.222,0.222,0.0,0.343,0.359,-0.0159999999999999,0.285,0.292,-0.007,3.12,-0.389,3.51,4.23,0.5478198020279172
657746, Joe Ryan,604.0,396.0,0.211,0.215,-0.004,0.379,0.373,0.006,0.294,0.294,0.0,3.55,-0.019,3.57,3.27,-0.599407990434887
660271, Shohei Ohtani,596.5,358.5,0.20500000000000002,0.2055,-0.00049999999999995,0.3335,0.3275,0.006,0.267,0.269,-0.0019999999999999497,2.755,-0.2465,3.0,3.84,0.8506076798951664
661403, Emmanuel Clase,275.0,186.0,0.181,0.2,-0.019,0.23249999999999998,0.2685,-0.036,0.1995,0.2235,-0.024,1.3250000000000002,-0.743,2.07,2.88,1.1277741365452734
663556, Shane McClanahan,578.5,371.0,0.223,0.235,-0.01199999999999995,0.353,0.3845,-0.03149999999999995,0.276,0.2945,-0.0185,2.9850000000000003,-0.7084999999999999,3.695,4.0,0.027470952755531186
663559, Bailey Falter,349.0,252.0,0.263,0.262,0.001,0.477,0.455,0.0219999999999999,0.338,0.331,0.007,3.86,-0.763,4.62,4.91,-0.29775684710146555
