player_id,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
571927,549.75,377.0,0.25325,0.247,0.00625,0.42725,0.3995,0.02774999999999995,0.31875,0.309,0.00975,4.3125,0.23925000000000002,4.075,3.84,-0.6046131527808446
571945,792.3333333333334,602.6666666666666,0.24766666666666667,0.25833333333333336,-0.010666666666666635,0.39066666666666666,0.41,-0.019333333333333334,0.2896666666666667,0.3073333333333333,-0.017666666666666598,3.426666666666667,-0.6313333333333333,4.056666666666667,4.98,0.5656353520013667
571948,272.0,186.0,0.25,0.235,0.015,0.377,0.343,0.0339999999999999,0.302,0.287,0.015,3.76,0.368,3.39,3.01,-0.4965409379787209
572020,639.0,392.0,0.23299999999999998,0.2205,0.01249999999999995,0.40449999999999997,0.381,0.02349999999999995,0.2985,0.289,0.0095,3.79,0.222,3.5700000000000003,3.4,-0.35228114361247537
572403,245.5,169.0,0.263,0.2255,0.0374999999999999,0.4285,0.3735,0.05499999999999995,0.3265,0.30100000000000005,0.0254999999999999,5.265000000000001,1.28,3.985,4.09,-0.2297742497657424
572955,244.0,139.0,0.22,0.205,0.015,0.369,0.336,0.0329999999999999,0.292,0.284,0.008,3.22,-0.148,3.37,4.32,0.8467510415272463
573124,270.6666666666667,166.0,0.223,0.207,0.015999999999999934,0.351,0.34366666666666673,0.0073333333333333,0.27366666666666667,0.2683333333333333,0.005333333333333333,3.3333333333333335,0.263,3.0700000000000003,3.23,0.1643713720691532
573186,630.25,455.0,0.254,0.2545,-0.0004999999999999996,0.38475,0.3935,-0.00875,0.301,0.31025,-0.009250000000000001,3.8200000000000003,-0.28125,4.1025,4.03,-0.45157979674825655
579328,613.6666666666666,416.0,0.2603333333333333,0.262,-0.0016666666666666993,0.488,0.4676666666666667,0.0203333333333333,0.35333333333333333,0.351,0.002333333333333366,5.016666666666667,-0.39166666666666666,5.41,4.12,-2.1587447502226382
592094,237.0,138.0,0.147,0.162,-0.015,0.242,0.258,-0.016,0.213,0.226,-0.013,1.56,-0.527,2.09,4.41,2.696905108333132
